class_name,precision,recall,f1-score,support
Barley,0.6935483870967742,0.6466165413533834,0.669260700389105,133.0
Canola,0.8613861386138614,0.87,0.8656716417910447,100.0
Lucerne/Medics,0.8717948717948718,0.9639175257731959,0.9155446756425949,388.0
Small grain grazing,0.5476190476190477,0.3108108108108108,0.39655172413793105,74.0
Wheat,0.582089552238806,0.5777777777777777,0.5799256505576208,135.0
