class_name,precision,recall,f1-score,support
Barley,0.4955373318196092,0.5993295257015148,0.5425137349015252,273836.0
Canola,0.8693876522046033,0.7143471168535253,0.7842784977812396,193105.0
Lucerne/Medics,0.8210402709401488,0.8428825202542434,0.8318180344215382,486935.0
Small grain grazing,0.32890302468615723,0.4073752796384104,0.3639573809752729,153323.0
Wheat,0.5870768463990137,0.47437643405594737,0.5247436246882318,377426.0
