class_name,precision,recall,f1-score,support
Barley,0.5171093868647403,0.5471121401130604,0.5316878415785364,273836.0
Canola,0.8797613172416887,0.7108205380492478,0.7863190577667789,193105.0
Lucerne/Medics,0.7845611817349917,0.9279020813866327,0.8502324916214573,486935.0
Small grain grazing,0.5498679167098312,0.27695127280316717,0.3683674044771782,153323.0
Wheat,0.5809231247812731,0.5937428793988755,0.5872630476911768,377426.0
