class_name,precision,recall,f1-score,support
Barley,0.5291853619674641,0.5603390350428724,0.5443167971223482,273836.0
Canola,0.890944256142165,0.7228088345718651,0.7981176093867935,193105.0
Lucerne/Medics,0.7936340399781163,0.926509698419707,0.8549397572096161,486935.0
Small grain grazing,0.568043940560216,0.2839756592292089,0.3786547927573792,153323.0
Wheat,0.6033673118772191,0.6280966335122646,0.6154836749874403,377426.0
