class_name,precision,recall,f1-score,support
1,0.5683453237410072,0.6583333333333333,0.61003861003861,120.0
2,0.7205882352941176,0.7,0.7101449275362319,140.0
3,0.9191919191919192,0.8504672897196262,0.883495145631068,107.0
4,0.9027431421446384,0.9526315789473684,0.9270166453265045,380.0
5,0.6545454545454545,0.43373493975903615,0.5217391304347826,83.0
