class_name,precision,recall,f1-score,support
Barley,0.6504065040650406,0.6015037593984962,0.625,133.0
Canola,0.87,0.87,0.87,100.0
Lucerne/Medics,0.8798076923076923,0.9432989690721649,0.9104477611940298,388.0
Small grain grazing,0.4583333333333333,0.2972972972972973,0.36065573770491804,74.0
Wheat,0.5384615384615384,0.5703703703703704,0.5539568345323741,135.0
