class_name,precision,recall,f1-score,support
Barley,0.7315436241610739,0.7785714285714286,0.754325259515571,140.0
Canola,0.93,0.8691588785046729,0.8985507246376812,107.0
Lucerne/Medics,0.9149484536082474,0.9342105263157895,0.9244791666666666,380.0
Small grain grazing,0.676923076923077,0.5301204819277109,0.5945945945945946,83.0
Wheat,0.6640625,0.7083333333333334,0.6854838709677419,120.0
