class_name,precision,recall,f1-score,support
Barley,0.6725014649391237,0.7058355229214858,0.688765414193144,292673.0
Canola,0.899156788129329,0.8386466645387807,0.8678482484360446,234975.0
Lucerne/Medics,0.8848744932438372,0.8948325641262684,0.8898256692754695,562484.0
Small grain grazing,0.6015590708780308,0.4339533028098106,0.5041920353168399,157911.0
Wheat,0.6269374682509199,0.7130104871578992,0.6672094805633617,283871.0
