class_name,precision,recall,f1-score,support
Barley,0.6916666666666667,0.6240601503759399,0.6561264822134387,133.0
Canola,0.8686868686868687,0.86,0.864321608040201,100.0
Lucerne/Medics,0.868663594470046,0.9716494845360825,0.9172749391727494,388.0
Small grain grazing,0.5945945945945946,0.2972972972972973,0.3963963963963964,74.0
Wheat,0.5785714285714286,0.6,0.5890909090909091,135.0
