class_name,precision,recall,f1-score,support
Barley,0.5950413223140496,0.5217391304347826,0.555984555984556,138.0
Canola,0.9090909090909091,0.8045977011494253,0.8536585365853658,87.0
Lucerne/Medics,0.8553299492385786,0.9573863636363636,0.903485254691689,352.0
Small grain grazing,0.6140350877192983,0.3977272727272727,0.4827586206896552,88.0
Wheat,0.5966850828729282,0.6545454545454545,0.6242774566473989,165.0
