class_name,precision,recall,f1-score,support
Barley,0.5315412893275955,0.6003666428081041,0.5638615126327108,273836.0
Canola,0.885078706281318,0.7244348929338961,0.7967399568858728,193105.0
Lucerne/Medics,0.7789086386484946,0.9260332487909064,0.846123029145889,486935.0
Small grain grazing,0.6134658750977956,0.26082192495581225,0.36602443824081277,153323.0
Wheat,0.6206431765988976,0.6136593663393619,0.6171315139121109,377426.0
