class_name,precision,recall,f1-score,support
Barley,0.6932515337423313,0.8071428571428572,0.7458745874587459,140.0
Canola,0.9285714285714286,0.8504672897196262,0.8878048780487805,107.0
Lucerne/Medics,0.9277777777777778,0.8789473684210526,0.9027027027027027,380.0
Small grain grazing,0.4954128440366973,0.6506024096385542,0.5625,83.0
Wheat,0.68,0.5666666666666667,0.6181818181818182,120.0
