class_name,precision,recall,f1-score,support
Barley,0.5815602836879432,0.5942028985507246,0.5878136200716846,138.0
Canola,0.9078947368421053,0.7931034482758621,0.8466257668711656,87.0
Lucerne/Medics,0.8467336683417085,0.9573863636363636,0.8986666666666666,352.0
Small grain grazing,0.5423728813559322,0.36363636363636365,0.43537414965986393,88.0
Wheat,0.6346153846153846,0.6,0.616822429906542,165.0
