class_name,precision,recall,f1-score,support
Barley,0.6056338028169014,0.6231884057971014,0.6142857142857143,138.0
Canola,0.9078947368421053,0.7931034482758621,0.8466257668711656,87.0
Lucerne/Medics,0.8608247422680413,0.9488636363636364,0.9027027027027027,352.0
Small grain grazing,0.5230769230769231,0.38636363636363635,0.4444444444444444,88.0
Wheat,0.6226415094339622,0.6,0.6111111111111112,165.0
