class_name,precision,recall,f1-score,support
Barley,0.5008648434942148,0.592175608758527,0.5427062520708039,273836.0
Canola,0.8719553698084642,0.70984179591414,0.782591319638718,193105.0
Lucerne/Medics,0.8202960417997374,0.8492427120662922,0.8345184364509265,486935.0
Small grain grazing,0.3311366035764429,0.3968680498033563,0.3610348847903026,153323.0
Wheat,0.5866815711806656,0.4908697334046939,0.5345160368948118,377426.0
