class_name,precision,recall,f1-score,support
Barley,0.4658385093167702,0.5434782608695652,0.5016722408026756,138.0
Canola,0.7833333333333333,0.5402298850574713,0.6394557823129252,87.0
Lucerne/Medics,0.7355555555555555,0.9403409090909091,0.8254364089775561,352.0
Small grain grazing,0.2222222222222222,0.022727272727272728,0.041237113402061855,88.0
Wheat,0.43333333333333335,0.3939393939393939,0.4126984126984127,165.0
