class_name,precision,recall,f1-score,support
Barley,0.5317777065672309,0.5999539870579471,0.5638123542543572,273836.0
Canola,0.8848810049870589,0.7258952383418348,0.7975420679060637,193105.0
Lucerne/Medics,0.7803497986850999,0.9270046310082455,0.8473786867058013,486935.0
Small grain grazing,0.60156791473501,0.25474325443671203,0.3579198167239404,153323.0
Wheat,0.6183023177444116,0.6125227196854482,0.6153989490552678,377426.0
