class_name,precision,recall,f1-score,support
Barley,0.6153846153846154,0.6285714285714286,0.6219081272084805,140.0
Canola,0.8571428571428571,0.7289719626168224,0.7878787878787878,107.0
Lucerne/Medics,0.9065155807365439,0.8421052631578947,0.8731241473396999,380.0
Small grain grazing,0.3017241379310345,0.42168674698795183,0.35175879396984927,83.0
Wheat,0.47244094488188976,0.5,0.48582995951417,120.0
