class_name,precision,recall,f1-score,support
Barley,0.6194029850746269,0.6240601503759399,0.6217228464419475,133.0
Canola,0.8461538461538461,0.88,0.8627450980392157,100.0
Lucerne/Medics,0.904,0.8737113402061856,0.8885976408912188,388.0
Small grain grazing,0.2903225806451613,0.36486486486486486,0.32335329341317365,74.0
Wheat,0.5403225806451613,0.4962962962962963,0.5173745173745173,135.0
