class_name,precision,recall,f1-score,support
Barley,0.6166666666666667,0.5362318840579711,0.5736434108527132,138.0
Canola,0.9333333333333333,0.8045977011494253,0.8641975308641975,87.0
Lucerne/Medics,0.8517587939698492,0.9630681818181818,0.904,352.0
Small grain grazing,0.6481481481481481,0.3977272727272727,0.49295774647887325,88.0
Wheat,0.6010928961748634,0.6666666666666666,0.632183908045977,165.0
