class_name,precision,recall,f1-score,support
Barley,0.6763520223134656,0.7423711787558128,0.7078255260508801,292673.0
Canola,0.8917796869652924,0.8428556229386105,0.8666277220227585,234975.0
Lucerne/Medics,0.8832393711338931,0.8882154870182974,0.8857204399820234,562484.0
Small grain grazing,0.5683439988950785,0.46906168664627546,0.5139520602837249,157911.0
Wheat,0.6480981511226547,0.6680499240852359,0.6579228109859648,283871.0
