class_name,precision,recall,f1-score,support
Barley,0.738255033557047,0.7857142857142857,0.7612456747404844,140.0
Canola,0.93,0.8691588785046729,0.8985507246376812,107.0
Lucerne/Medics,0.9201030927835051,0.9394736842105263,0.9296875,380.0
Small grain grazing,0.631578947368421,0.5783132530120482,0.6037735849056604,83.0
Wheat,0.6752136752136753,0.6583333333333333,0.6666666666666666,120.0
