class_name,precision,recall,f1-score,support
Barley,0.7354838709677419,0.8142857142857143,0.7728813559322034,140.0
Canola,0.9306930693069307,0.8785046728971962,0.9038461538461539,107.0
Lucerne/Medics,0.9132653061224489,0.9421052631578948,0.927461139896373,380.0
Small grain grazing,0.6811594202898551,0.5662650602409639,0.618421052631579,83.0
Wheat,0.6814159292035398,0.6416666666666667,0.6609442060085837,120.0
