class,precision,recall,f1-score,support,cross_entropy
Barley,0.647887323943662,0.23958333333333334,0.34980988593155893,192.0,1.1412813998869744
Canola,0.8943089430894309,0.7971014492753623,0.842911877394636,138.0,0.273640645588466
Lucerne/Medics,0.774715398442181,0.9521354933726067,0.8543111992071358,1358.0,2.943304505039561
Small grain grazing,0.449438202247191,0.1873536299765808,0.2644628099173554,427.0,2.97000114357269
Wheat,0.42780748663101603,0.5333333333333333,0.47477744807121663,300.0,2.362652615590847
accuracy,0.6993788819875777,0.6993788819875777,0.6993788819875777,0.6993788819875777,
macro avg,0.6388314708706961,0.5419014478582433,0.5572546441043805,2415.0,
weighted avg,0.670859159327893,0.6993788819875777,0.6621113043307185,2415.0,
