class,precision,recall,f1-score,support,cross_entropy
Barley,0.5562130177514792,0.4895833333333333,0.5207756232686981,192.0,1.154629719194732
Canola,0.8809523809523809,0.5362318840579711,0.6666666666666666,138.0,0.4938879139860005
Lucerne/Medics,0.8617449664429531,0.4727540500736377,0.6105563480741797,1358.0,5.46613685208658
Small grain grazing,0.24213286713286714,0.6487119437939111,0.3526416295353278,427.0,6.787620462642225
Wheat,0.42124542124542125,0.38333333333333336,0.4013961605584642,300.0,2.289236859445913
accuracy,0.4977225672877847,0.4977225672877847,0.4977225672877847,0.4977225672877847,
macro avg,0.5924577307050203,0.5061229089184373,0.5104072856206673,2415.0,
weighted avg,0.6742767507447632,0.4977225672877847,0.5350398610068117,2415.0,
