class,precision,recall,f1-score,support,cross_entropy
Barley,0.5221238938053098,0.3072916666666667,0.38688524590163936,192.0,1.2480679542681743
Canola,0.7414965986394558,0.7898550724637681,0.7649122807017544,138.0,0.44716879645309343
Lucerne/Medics,0.8788265306122449,0.5073637702503682,0.6433239962651728,1358.0,5.099058071421188
Small grain grazing,0.25596816976127323,0.4519906323185012,0.3268416596104996,427.0,5.305957020624083
Wheat,0.30307941653160453,0.6233333333333333,0.4078516902944384,300.0,3.6240687891911847
accuracy,0.5122153209109731,0.5122153209109731,0.5122153209109731,0.5122153209109731,
macro avg,0.5402989218699776,0.5359668950065275,0.505962974554701,2415.0,
weighted avg,0.6609701781539702,0.5122153209109731,0.5446752565714601,2415.0,
