class,precision,recall,f1-score,support,cross_entropy
Barley,0.5135135135135135,0.59375,0.5507246376811594,192.0,1.2413937946315134
Canola,0.7931034482758621,0.8333333333333334,0.8127208480565371,138.0,0.3537305613733306
Lucerne/Medics,0.8130489335006273,0.9543446244477173,0.8780487804878049,1358.0,2.4026975734997356
Small grain grazing,0.5238095238095238,0.20608899297423888,0.2957983193277311,427.0,2.7964729927095884
Wheat,0.48951048951048953,0.4666666666666667,0.4778156996587031,300.0,2.0422929524513895
accuracy,0.725879917184265,0.725879917184265,0.725879917184265,0.725879917184265,
macro avg,0.6265971817220033,0.6108367234843912,0.6030216570423871,2415.0,
weighted avg,0.6967632031761196,0.725879917184265,0.695625442492578,2415.0,
