class_name,precision,recall,f1-score,support
Barley,0.7225806451612903,0.8,0.7593220338983051,140.0
Canola,0.91,0.8504672897196262,0.8792270531400966,107.0
Lucerne/Medics,0.924119241192412,0.8973684210526316,0.910547396528705,380.0
Small grain grazing,0.5175438596491229,0.7108433734939759,0.5989847715736041,83.0
Wheat,0.717391304347826,0.55,0.6226415094339622,120.0
