class_name,precision,recall,f1-score,support
Barley,0.5314651828725208,0.6079624300676317,0.5671459255612882,273836.0
Canola,0.8857211489835137,0.7255845265529116,0.7976953973418504,193105.0
Lucerne/Medics,0.7850133606826157,0.9242855822645732,0.8489755804949546,486935.0
Small grain grazing,0.5954518581661694,0.282469035956771,0.3831705418126482,153323.0
Wheat,0.6238011576438542,0.606775897791885,0.6151707539174617,377426.0
