class_name,precision,recall,f1-score,support
Barley,0.7465753424657534,0.7785714285714286,0.7622377622377622,140.0
Canola,0.9207920792079208,0.8691588785046729,0.8942307692307693,107.0
Lucerne/Medics,0.9216710182767625,0.9289473684210526,0.9252948885976409,380.0
Small grain grazing,0.6075949367088608,0.5783132530120482,0.5925925925925926,83.0
Wheat,0.6694214876033058,0.675,0.6721991701244814,120.0
